,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204
129,0.131090992,-0.002038465,-0.110895075,0.045394905,-0.003255203,-0.107384397,-0.076691893,-0.000831257,-0.069620329,-0.077676197,0.006578976,-0.069368155,-0.077255043,-0.007739562,-0.068651975,-0.096998756,0.040161065,-0.051469947,-0.096513809,-0.043060264,-0.049607626,-0.086010299,0.04573615,-0.051926479,-0.084851761,-0.049039007,-0.049334326,-0.051364737,0.098330561,-0.007900785,-0.052279754,-0.097800999,-0.007795105,0.017944151,0.062204274,-0.087545057,0.013553115,-0.057420574,-0.086247134,-0.148424557,-0.005389895,0.053143125,-0.150216757,0.007735735,0.053576685,-0.114808683,-0.02138761,0.046847607,-0.111557825,0.022958388,0.046260255,-0.119121996,-0.059702909,-0.002086127,-0.116781117,0.061362027,-0.005071,-0.077750881,-0.069805723,0.012250267,-0.075856507,0.073117901,0.008614051,-0.070692555,-0.035094252,0.039372585,-0.070117535,0.034556137,0.037831065,-0.043409264,-0.01420712,0.030683545,-0.042935859,0.010597405,0.030355364,-0.022245709,-0.018675342,0.034332287,-0.023337935,0.016354241,0.03349514,0.00133539,-0.015764835,0.034721111,0.002210714,0.012894999,0.034467979,0.00408189,-0.035593305,0.035528874,0.005900198,0.029890806,0.034902755,0.016898547,-0.036687003,0.032471263,0.017130621,0.032297391,0.031684682,0.058940814,-0.006785373,0.020490583,0.057762362,0.005885241,0.020072881,0.053945941,-0.042140496,0.026341426,0.051878845,0.040371881,0.022485813,0.050914383,-0.104300755,-0.010326278,0.047533466,0.103198841,-0.013330904,0.088366013,-0.023211764,0.03658676,0.091609172,0.022269416,0.034955702,0.096982333,-0.07146768,0.021969282,0.092542842,0.073189188,0.019139344,0.107578365,-0.012660728,0.023472647,0.106656573,0.015248778,0.022190857,0.164005963,-0.040440923,0.015109104,0.160705237,0.047743886,0.012102344,0.176886832,-0.014145504,0.028740314,0.172510652,0.018541342,0.024957072,-0.190271257,-0.025595406,0.013762695,-0.190340735,0.028261576,0.015149716,-0.076587154,-0.047891097,-0.046263641,0.034161966,-0.11790359,-0.000887951,0.052275586,-0.117087244,0.0011656,0.135736025,-0.092075971,-0.009369772,0.161776228,-0.083965184,-0.029744604,-0.199991749,-0.019057805,0.040208379,-0.197203857,0.023419829,0.0418418,-0.07859292,0.044018788,-0.052430235,0.032773464,0.118335363,-0.002986272,0.050637796,0.117000485,-0.002900234,0.133899179,0.096527039,-0.012103794,0.160928699,0.088379021,-0.032523011,0.169355106,0.000663375,0.020080504,0.09950464,0.000640282,0.011488043,0.032196301,-0.001792111,0.004877684,-0.007146926,-0.001088404,-0.007501644,-0.070571277,-0.003367025,-0.062455333
130,0.131865839,-0.004723804,-0.11433914,0.045832312,-0.005980395,-0.113022714,-0.076595457,-0.001392804,-0.071842704,-0.077132186,0.006265005,-0.071785527,-0.077269036,-0.008609988,-0.071201694,-0.097169675,0.041573895,-0.052483648,-0.096877982,-0.044623663,-0.050318306,-0.086009198,0.047625402,-0.052930939,-0.084442813,-0.051177783,-0.050316213,-0.051264944,0.099851126,-0.007183957,-0.049062511,-0.099573228,-0.007379187,0.016795774,0.062579554,-0.090722317,0.013763268,-0.061110577,-0.089795852,-0.142315546,-0.00473374,0.057515241,-0.143483304,0.009803643,0.058116507,-0.112449728,-0.021391639,0.050031831,-0.109296433,0.025529405,0.048883026,-0.118047975,-0.063230808,0.000774717,-0.118117198,0.066390989,-0.00179654,-0.076100421,-0.07232293,0.012947022,-0.076160423,0.077399124,0.01104032,-0.070336387,-0.035664393,0.038697953,-0.070155913,0.037463772,0.037441514,-0.043836743,-0.013153829,0.029692178,-0.043595711,0.012671627,0.029700637,-0.022876675,-0.018413585,0.032272828,-0.023971635,0.018349649,0.032067434,0.001492229,-0.015722876,0.033620316,0.001421249,0.013923379,0.033411111,0.00610366,-0.037799629,0.0327916,0.007159521,0.03280748,0.032818864,0.017125243,-0.039625365,0.02968562,0.016762151,0.034872645,0.029082055,0.056416832,-0.008259286,0.02018045,0.052844278,0.003942328,0.020053867,0.053230687,-0.046473369,0.023177603,0.04906407,0.041997968,0.020949789,0.052771355,-0.107934508,-0.015197513,0.047339312,0.105274689,-0.020005805,0.090743393,-0.026065206,0.036802327,0.091926857,0.024767696,0.037377148,0.103250602,-0.077573117,0.018960393,0.093611936,0.078818355,0.018662513,0.107676941,-0.013255589,0.025704128,0.106462159,0.016405405,0.02483955,0.164865275,-0.038430205,0.024164376,0.161142166,0.049416661,0.022127539,0.161501071,-0.011130925,0.029880913,0.153063431,0.015869677,0.026523324,-0.186296366,-0.02604123,0.017778102,-0.186427786,0.029150373,0.018260033,-0.076172457,-0.049577026,-0.04772073,0.034475133,-0.119684577,-0.001410074,0.05334079,-0.120751171,-0.000404507,0.138306163,-0.097820612,-0.008473883,0.161317473,-0.098057916,-0.03283113,-0.19574399,-0.019888775,0.043273526,-0.193837087,0.024873193,0.043840627,-0.078949474,0.04555366,-0.054071461,0.032606677,0.119013861,-0.00319263,0.050405048,0.119855511,-0.004335112,0.134915602,0.103795314,-0.006564039,0.164206313,0.099781172,-0.028541791,0.157468935,0.00251549,0.022943693,0.099445906,0.0007525,0.01246377,0.030525405,-0.003234478,0.001847243,-0.005305947,-0.002223433,-0.007610276,-0.071944056,-0.003238092,-0.064923994
131,0.13087023,-0.001029289,-0.108346516,0.050055669,-0.002861425,-0.105805524,-0.075471198,-0.001337871,-0.068315762,-0.076326934,0.006513568,-0.067839542,-0.075756097,-0.008636988,-0.068120771,-0.096769662,0.041066226,-0.05042687,-0.096823682,-0.042959041,-0.048208783,-0.086989503,0.046480514,-0.051131537,-0.08553385,-0.049247613,-0.048265942,-0.053553552,0.100432346,-0.008065158,-0.050395649,-0.09952375,-0.006675283,0.018806481,0.061855685,-0.085130527,0.016556726,-0.058764151,-0.083678862,-0.146337574,-0.00650784,0.053915087,-0.147872087,0.006512903,0.054761272,-0.115456115,-0.022236409,0.047203283,-0.112965151,0.02235966,0.04663038,-0.11954676,-0.06118067,-0.000647915,-0.119952929,0.062366056,-0.002760339,-0.077182456,-0.071346056,0.013345309,-0.078086625,0.074843882,0.010892237,-0.07143525,-0.034839221,0.037496122,-0.071547126,0.034855624,0.036857545,-0.044159078,-0.012299035,0.028989454,-0.043524679,0.012217693,0.029699637,-0.023484943,-0.017485782,0.032532918,-0.025406081,0.017385488,0.032292173,0.000416885,-0.014492152,0.033573487,-7.48E-05,0.014718159,0.03392567,0.001938197,-0.033679149,0.034111874,0.003525854,0.032264901,0.034377664,0.016174055,-0.034569065,0.030288024,0.015186521,0.034287982,0.030612047,0.060515594,-0.005991762,0.018784515,0.059532146,0.008145109,0.018557869,0.055758656,-0.040667844,0.024749318,0.056211297,0.039615248,0.023757712,0.048190746,-0.100288628,-0.014285791,0.049187356,0.103225453,-0.015061324,0.08940546,-0.02392464,0.034451878,0.093780146,0.02483982,0.031819169,0.097094351,-0.072700764,0.019141966,0.094656629,0.072475911,0.015281049,0.109206352,-0.014638873,0.020737166,0.107725004,0.015762173,0.020645663,0.16364069,-0.04080475,0.013518034,0.162385138,0.044680387,0.011036941,0.173906986,-0.012689446,0.039573441,0.169079431,0.009178832,0.040763028,-0.190693359,-0.028762921,0.015000594,-0.191598605,0.027406893,0.016200324,-0.077188554,-0.04777111,-0.045256577,0.03367917,-0.115986753,-0.001109725,0.050592441,-0.11438293,-0.001038855,0.135451681,-0.092274189,-0.009286825,0.162502793,-0.087020298,-0.030829063,-0.19915309,-0.022783294,0.040218347,-0.19719324,0.022261107,0.041168397,-0.079580755,0.044510507,-0.052159268,0.030452945,0.119276495,-0.002393782,0.04905594,0.118146492,-0.00195163,0.132527494,0.093870346,-0.016312613,0.159649263,0.086635615,-0.035848424,0.173330436,-0.001372681,0.019821291,0.103479376,0.000473066,0.0085837,0.032312825,0.000952685,0.003789166,-0.00735196,-0.000925381,-0.008074847,-0.069429652,-0.003635052,-0.062075697
132,0.134278887,-0.002692174,-0.107878746,0.050861525,-0.004215596,-0.102363728,-0.075819551,-0.001997869,-0.067703761,-0.076497066,0.006156997,-0.067808843,-0.076598098,-0.009343679,-0.067406289,-0.094186688,0.042380217,-0.051516624,-0.094652594,-0.047788625,-0.051068934,-0.083446503,0.047929964,-0.051720725,-0.082044792,-0.055055776,-0.051257501,-0.052473923,0.098272762,-0.004803559,-0.051583251,-0.097649574,-0.003081636,0.020452071,0.061165918,-0.082283122,0.017113195,-0.058971332,-0.083291735,-0.152304965,-0.004622667,0.049719397,-0.153994798,0.010481206,0.049046675,-0.117920972,-0.02190024,0.046868099,-0.115463566,0.023887624,0.044834179,-0.114696916,-0.065097556,-0.000944217,-0.115419686,0.064883937,-0.003145892,-0.074810334,-0.073077374,0.0153829,-0.075395779,0.075416134,0.012563335,-0.070769284,-0.036229161,0.039290062,-0.071744235,0.036353716,0.037895606,-0.044096813,-0.014071808,0.031556109,-0.044312729,0.012942901,0.031396239,-0.023772336,-0.017402589,0.034605176,-0.025329912,0.017868472,0.034188029,0.000934531,-0.01492921,0.036133267,0.00029044,0.014789538,0.0357626,0.003031606,-0.033717585,0.0364099,0.004165123,0.031991113,0.036341952,0.016359329,-0.035319033,0.033234194,0.015266378,0.034531237,0.032372299,0.059401947,-0.006956473,0.021040668,0.057737443,0.007642437,0.021621873,0.057396688,-0.039294505,0.026805551,0.055263216,0.039236777,0.026699518,0.052086403,-0.102788076,-0.008576889,0.048377498,0.102207568,-0.009249132,0.09176543,-0.027160201,0.035043734,0.093652786,0.026713454,0.036182327,0.100766296,-0.072588228,0.017439783,0.096528564,0.07288776,0.018939449,0.110472797,-0.01459838,0.021463597,0.108923498,0.016810459,0.022390777,0.162850812,-0.03926462,0.010968803,0.159233663,0.043897397,0.011233512,0.16888332,-0.009576634,0.017890262,0.162699456,0.010127952,0.017739543,-0.191791346,-0.022940176,0.009886838,-0.193122038,0.029687747,0.012186463,-0.072786142,-0.053882152,-0.047874237,0.036336666,-0.117221348,0.004546981,0.054633436,-0.11801941,0.003918526,0.137653958,-0.093921048,-0.013212594,0.163219809,-0.084972377,-0.035153009,-0.202739771,-0.015996569,0.035775042,-0.200511885,0.025576259,0.038037733,-0.075705877,0.046040994,-0.052198017,0.032305444,0.118757085,0.002636518,0.050905787,0.118141091,0.002715768,0.132890241,0.096767483,-0.013371319,0.159858496,0.089216655,-0.036051286,0.161417414,0.001444448,0.010553502,0.101263633,9.41E-05,0.010454107,0.030184462,-0.001069755,0.006954781,-0.014259963,-0.004418348,-0.008379271,-0.071210434,-0.005551285,-0.060384611
133,0.131724229,-0.001326606,-0.109845852,0.047005753,-0.002319182,-0.1097233,-0.074563988,-0.000875026,-0.071603299,-0.075832364,0.00666424,-0.071378829,-0.074571881,-0.007780827,-0.070497933,-0.097482094,0.041444495,-0.053830132,-0.095819145,-0.042078108,-0.051108917,-0.086302906,0.046922856,-0.054599353,-0.083398349,-0.049530693,-0.050854921,-0.051795264,0.102151929,-0.00710418,-0.051272769,-0.102058965,-0.007201811,0.017933719,0.065792759,-0.090068946,0.015600255,-0.058011446,-0.087523106,-0.146065046,-0.002579664,0.055667199,-0.147203623,0.010670282,0.056684327,-0.115041437,-0.019655153,0.047980791,-0.110830436,0.025426559,0.048186689,-0.116909009,-0.060216235,-0.001407759,-0.11858001,0.065205519,-0.00396263,-0.07640664,-0.072182857,0.012868031,-0.076177351,0.076743321,0.010706966,-0.068982117,-0.035998988,0.038849421,-0.06836846,0.03808253,0.039513726,-0.040799983,-0.013783106,0.030570733,-0.040400129,0.012050567,0.030689482,-0.020795515,-0.019057454,0.034750126,-0.021419978,0.016757087,0.033805254,0.001701541,-0.017342916,0.034944629,0.002634469,0.012860212,0.034069228,0.004115624,-0.038262418,0.036261811,0.006272792,0.029856044,0.034161042,0.016742967,-0.040011846,0.032947879,0.016765991,0.03188483,0.029996476,0.056292079,-0.010376433,0.020620249,0.053351046,0.003204115,0.019522087,0.05417621,-0.046535059,0.025553904,0.051154812,0.038487843,0.019380267,0.052925213,-0.110352203,-0.011184299,0.044737834,0.103790868,-0.013697307,0.08861229,-0.02794941,0.03627423,0.08928832,0.024669619,0.034171806,0.100875941,-0.07571551,0.020352466,0.087625451,0.074429766,0.015737767,0.10545397,-0.015511933,0.023075187,0.103365528,0.015071658,0.021430763,0.163931375,-0.03850175,0.0172941,0.154317177,0.049817441,0.014660249,0.171849287,-0.009488518,0.032817893,0.166283232,0.013644822,0.029853554,-0.189043983,-0.024886916,0.016413406,-0.190058529,0.032428947,0.017247137,-0.075425051,-0.048505742,-0.048214563,0.034853107,-0.123565437,0.000138075,0.052431149,-0.124329195,0.001280959,0.139124072,-0.092887878,-0.008730517,0.164676225,-0.083177965,-0.028801973,-0.199212909,-0.017569218,0.043727236,-0.196847275,0.026515772,0.044918564,-0.078420011,0.044927411,-0.055950747,0.032239914,0.120477186,-0.00135991,0.048899896,0.119102971,-0.002572082,0.127379141,0.099507141,-0.015164625,0.155931424,0.092335768,-0.034313922,0.166982199,0.003668682,0.020641306,0.097406056,-0.001091224,0.010751513,0.032539662,-0.005642805,0.004765053,-0.001389084,-0.001731306,-0.008136653,-0.067784615,-0.003703249,-0.064444016
134,0.134149469,-0.002683136,-0.106132864,0.050842848,-0.004017139,-0.104777997,-0.075125952,-0.001845389,-0.070323458,-0.075887229,0.004946752,-0.069894202,-0.07582108,-0.007872353,-0.069601846,-0.098775258,0.037282111,-0.051840895,-0.098310407,-0.040844977,-0.050272998,-0.086983664,0.043121369,-0.052011917,-0.08602699,-0.047669962,-0.049346628,-0.051529784,0.098116412,-0.007023403,-0.052176971,-0.097906393,-0.005349288,0.019995665,0.060990803,-0.085207232,0.017047925,-0.056252027,-0.084496545,-0.149859858,-0.007301277,0.053005612,-0.150674773,0.006051053,0.053407508,-0.117449635,-0.021828751,0.045905216,-0.114454109,0.021689374,0.045897688,-0.11926525,-0.059789699,-0.000587636,-0.119484933,0.059915809,-0.003594177,-0.078943071,-0.071153704,0.013952641,-0.076662627,0.072525091,0.011585835,-0.071363908,-0.03647077,0.038587188,-0.070896254,0.035413385,0.038968484,-0.043709067,-0.013268545,0.030576766,-0.043220386,0.011585816,0.030918609,-0.021870326,-0.017383559,0.034027032,-0.023556597,0.0168941,0.034281234,0.00073604,-0.014637337,0.033504654,0.000276588,0.014551743,0.035015157,0.002076535,-0.033579135,0.034691351,0.004692199,0.031597638,0.035265516,0.01607149,-0.034215383,0.031309035,0.0162525,0.034761802,0.031524963,0.058276232,-0.004712449,0.019952569,0.058052553,0.008972503,0.019539152,0.055158647,-0.040015465,0.025815968,0.057416825,0.040808985,0.025100059,0.047024499,-0.098787898,-0.014602832,0.052458596,0.102276734,-0.014577962,0.089297858,-0.023795608,0.033981534,0.094793737,0.026946167,0.032538683,0.096648929,-0.072196537,0.018733831,0.099010537,0.072262137,0.016492039,0.108495254,-0.013836607,0.021449924,0.1085872,0.016277193,0.020858058,0.161643279,-0.039586555,0.014481409,0.162282313,0.042778776,0.013615851,0.171211847,-0.011110036,0.028143771,0.169127061,0.012963708,0.023079478,-0.193031382,-0.026974465,0.014743967,-0.193112952,0.027359196,0.015822232,-0.077146147,-0.046797589,-0.045774378,0.033033879,-0.1132535,-0.000318824,0.050600937,-0.113128391,-0.000382569,0.136343314,-0.090754707,-0.008944329,0.16400406,-0.081906947,-0.027977034,-0.202676775,-0.021456591,0.040852472,-0.199776863,0.021112794,0.041960842,-0.079026409,0.041305192,-0.05294524,0.033416271,0.115562491,-0.000643748,0.051572232,0.114942322,-0.001155906,0.135753057,0.092418995,-0.013745744,0.164836845,0.084536589,-0.032013007,0.168860175,0.001710012,0.01705021,0.101184873,0.000475072,0.01007834,0.032711095,0.00137846,0.006807151,-0.007880851,-0.002241592,-0.006388376,-0.069243855,-0.004256109,-0.063590992
135,0.130340316,-0.001808162,-0.108003264,0.046220866,-0.003626068,-0.102895835,-0.0789745,-0.002049533,-0.06736777,-0.079280797,0.005132836,-0.067038851,-0.079549801,-0.008860374,-0.066910329,-0.098346432,0.038764997,-0.04965151,-0.098528299,-0.043425841,-0.048088947,-0.086728179,0.044594185,-0.050249345,-0.086482042,-0.050008192,-0.047974808,-0.051654695,0.095712332,-0.007264532,-0.052693011,-0.095988802,-0.005983001,0.015525086,0.061442756,-0.08087851,0.011520575,-0.057833862,-0.081609279,-0.148165247,-0.006079205,0.04960637,-0.149944696,0.007073537,0.049974435,-0.115611005,-0.021396947,0.043636873,-0.11309849,0.022645965,0.042663214,-0.119407389,-0.059634872,-0.000699471,-0.118559873,0.059495242,-0.003887525,-0.077896528,-0.069382148,0.012441511,-0.07597824,0.071649583,0.009771701,-0.071372367,-0.034444041,0.036302449,-0.070494391,0.034473751,0.035453403,-0.045995635,-0.012192439,0.028363338,-0.045144693,0.011225833,0.028250131,-0.023641478,-0.017138222,0.032664554,-0.024868688,0.017244629,0.032048769,0.000251609,-0.013946695,0.034371774,-0.000228932,0.014206992,0.034214506,0.001533265,-0.032391612,0.034405892,0.004316779,0.030973104,0.034656426,0.016086634,-0.032990322,0.03187236,0.015809587,0.033644907,0.032160275,0.062307315,-0.005525597,0.021082576,0.061959317,0.008964795,0.020700474,0.057617794,-0.038737396,0.026674178,0.05739881,0.039749713,0.026177742,0.047681317,-0.100024564,-0.010306228,0.049480682,0.101940789,-0.012471216,0.090238351,-0.024594775,0.03408771,0.093958803,0.023752646,0.033332848,0.097425858,-0.071392797,0.017431648,0.096982136,0.072786766,0.01673206,0.109968462,-0.012818635,0.01997206,0.109914163,0.015375272,0.019556276,0.162398307,-0.040771608,0.010338783,0.160906104,0.044247558,0.009502537,0.182379897,-0.008840014,0.037457721,0.180428113,0.011113944,0.036345668,-0.190030349,-0.026618139,0.012840556,-0.190457404,0.026161598,0.013313795,-0.078663017,-0.048566518,-0.045037927,0.032408596,-0.113613837,-0.000854667,0.049843097,-0.113198906,-0.000430444,0.131822957,-0.090731332,-0.013718803,0.158217994,-0.08480809,-0.034085165,-0.19917023,-0.020203058,0.037310013,-0.196815674,0.021524393,0.038467542,-0.079411227,0.042665939,-0.050994571,0.032604335,0.115752491,-0.001539219,0.050810093,0.115326644,-0.002002426,0.132912404,0.093597081,-0.01495369,0.158309056,0.087271309,-0.035765131,0.183779123,0.001277222,0.024862021,0.103469511,0.000711027,0.009376781,0.031832104,0.000881089,0.008361598,-0.008766933,-0.002997352,-0.006616254,-0.072699172,-0.004740968,-0.059503852
136,0.128490026,-0.004404148,-0.10528723,0.044517018,-0.005908944,-0.106058858,-0.076865142,-0.002103742,-0.069054466,-0.077258256,0.004889798,-0.06916763,-0.077983674,-0.009034044,-0.068839885,-0.097514531,0.039389203,-0.052077708,-0.098753449,-0.043017905,-0.049007254,-0.086076382,0.045926715,-0.052076911,-0.086586748,-0.049382269,-0.048695993,-0.052119372,0.099595685,-0.007014973,-0.051482677,-0.098984873,-0.006493508,0.016498063,0.061107486,-0.084548703,0.01157703,-0.059717371,-0.082276552,-0.145705234,-0.00765717,0.051637244,-0.147104407,0.006383414,0.052274578,-0.113470702,-0.022605119,0.045473635,-0.110947252,0.022206675,0.04505276,-0.120869533,-0.05997385,-0.002206332,-0.11869459,0.061735501,-0.003971351,-0.079080736,-0.069401447,0.012712264,-0.077370655,0.07329689,0.010270714,-0.070822175,-0.033042448,0.037827583,-0.070648945,0.033715689,0.037201929,-0.043871488,-0.011740984,0.030352159,-0.043118204,0.011222394,0.030530611,-0.023449025,-0.015510589,0.033020069,-0.023890976,0.016293024,0.033595311,-0.001456927,-0.014005634,0.034223877,-5.47E-05,0.014864001,0.035004272,0.001190826,-0.032353638,0.03373066,0.003799574,0.030900109,0.034528766,0.014033821,-0.034039217,0.030395245,0.015650063,0.033454936,0.0308139,0.058924572,-0.00614106,0.019929531,0.057826563,0.008237654,0.019842679,0.054928541,-0.039010115,0.025872737,0.055220348,0.039783744,0.023973059,0.048618469,-0.098696083,-0.010749813,0.052820124,0.101850865,-0.010300729,0.089826311,-0.024337567,0.035857366,0.094238745,0.025671577,0.03513637,0.097571952,-0.071296243,0.017802948,0.097207976,0.073400052,0.017025131,0.108454538,-0.013936045,0.021893303,0.107844007,0.016387127,0.021429781,0.162549886,-0.041411473,0.013794274,0.161789582,0.045636842,0.013749796,0.180421709,-0.015588478,0.026033586,0.176958214,0.015699063,0.024875383,-0.191353254,-0.029528294,0.013256377,-0.191084373,0.025470493,0.01344145,-0.078519246,-0.047141872,-0.045614793,0.033703509,-0.115913651,0.001143204,0.051598807,-0.1143093,0.002141306,0.133858865,-0.09157706,-0.009533675,0.161219749,-0.084289594,-0.028889813,-0.199859018,-0.023041302,0.038592435,-0.196396827,0.02020323,0.038034232,-0.07834742,0.044490115,-0.052660692,0.035449874,0.119439162,0.00187934,0.053380674,0.118042431,0.001516792,0.133914625,0.093975363,-0.012464248,0.161630458,0.086814151,-0.032154785,0.174730081,0.002166424,0.017173767,0.100763896,0.001484496,0.01076651,0.030675048,0.000588164,0.005395974,-0.009916203,-0.001649021,-0.007469764,-0.071211464,-0.003571921,-0.06258724
137,0.127939842,-0.003212438,-0.105056131,0.043263275,-0.003382274,-0.102872627,-0.07842256,0.000987865,-0.07013494,-0.078845791,0.009182983,-0.070585528,-0.0793621,-0.006782802,-0.070091685,-0.100172995,0.044152421,-0.053907377,-0.096079058,-0.043263554,-0.050522885,-0.088133107,0.050441178,-0.053615459,-0.08511678,-0.049634021,-0.050208712,-0.053065281,0.103796648,-0.007350931,-0.052726025,-0.099806171,-0.003989062,0.016149133,0.060991242,-0.084508267,0.010487442,-0.059508225,-0.082069419,-0.14561417,-0.011491236,0.050006504,-0.147806291,0.002306284,0.05071101,-0.113209157,-0.023270454,0.045364985,-0.111544063,0.022514421,0.045309546,-0.116750173,-0.062433743,-0.003779819,-0.119598016,0.064304037,-0.004726787,-0.076789812,-0.071191478,0.012901397,-0.076494905,0.076642396,0.011510905,-0.069574866,-0.034828366,0.038452767,-0.070908952,0.036862513,0.038175347,-0.042166395,-0.011429067,0.030900942,-0.042182283,0.014392863,0.030545281,-0.022620036,-0.014105545,0.03478298,-0.023889035,0.018972933,0.034017003,-0.00080103,-0.012219794,0.036122217,-0.000341194,0.016705206,0.035946668,0.00176077,-0.030720761,0.036714447,0.004196696,0.032989386,0.036136612,0.015339549,-0.032086319,0.032644844,0.01521481,0.035877212,0.032650636,0.05990697,-0.005460505,0.02113554,0.059981946,0.009443709,0.020853979,0.054730454,-0.038409006,0.026652177,0.056266985,0.039935663,0.025596772,0.048902548,-0.101304739,-0.007996537,0.052301632,0.102431312,-0.013247105,0.089481374,-0.024197645,0.037285291,0.094941607,0.025724517,0.035167684,0.095177419,-0.072992969,0.020788254,0.098263722,0.072064394,0.018180891,0.10791511,-0.014830549,0.021642697,0.108473027,0.015901492,0.022343357,0.161561294,-0.042742187,0.012244091,0.162320099,0.042423707,0.011711872,0.174731685,-0.01384869,0.024453789,0.172758331,0.009555195,0.021636493,-0.183103263,-0.034228213,0.013420705,-0.191583019,0.021108975,0.011065978,-0.07719775,-0.047524178,-0.046522238,0.036523856,-0.119146304,0.003145393,0.053125888,-0.117274792,0.002679577,0.133765945,-0.092520587,-0.008809012,0.159882956,-0.088993707,-0.02999936,-0.194340096,-0.028218733,0.039713236,-0.196832654,0.014690599,0.036146901,-0.080491437,0.04889372,-0.054383077,0.033363293,0.120681342,0.0002071,0.052254308,0.11883007,0.000335322,0.135869926,0.092755531,-0.012903158,0.16094189,0.085128958,-0.033741521,0.172949601,-0.001460871,0.015476676,0.102344072,7.87E-05,0.010961544,0.029533539,0.001781639,0.006120662,-0.013108465,0.000687052,-0.00775099,-0.073750234,-0.000716285,-0.063087439
138,0.128811295,-0.002126819,-0.109262198,0.044386075,-0.003088066,-0.108676142,-0.076952792,-0.001004431,-0.069581529,-0.077415765,0.007316546,-0.069159054,-0.077517582,-0.009098805,-0.068875273,-0.098678839,0.040393326,-0.051198235,-0.097939863,-0.044072391,-0.049007053,-0.086898536,0.046404815,-0.051657355,-0.086035521,-0.050439551,-0.049127276,-0.054699036,0.098083518,-0.006480435,-0.054857381,-0.099349288,-0.004612949,0.014905175,0.063622896,-0.086864271,0.012901161,-0.059714432,-0.086227941,-0.14645199,-0.004239854,0.049794208,-0.147661541,0.009106771,0.050070539,-0.112331706,-0.021206525,0.044106851,-0.109563853,0.024533048,0.0425956,-0.118054112,-0.062150428,-0.000554184,-0.116041335,0.064220333,-0.003096817,-0.076749737,-0.071515997,0.013883233,-0.074945186,0.073720455,0.011100081,-0.069751987,-0.034861266,0.037179106,-0.069012951,0.035192094,0.03550526,-0.043886663,-0.013847855,0.029759211,-0.043348723,0.011847837,0.028871579,-0.022773936,-0.017860683,0.03366262,-0.024040039,0.017035966,0.032390469,0.001319168,-0.015701848,0.035196798,0.001115144,0.013844317,0.034517349,0.00311394,-0.035143378,0.035404509,0.005470665,0.031637687,0.035266662,0.016452429,-0.037267653,0.032878495,0.015929362,0.034645215,0.032264267,0.060977298,-0.007674622,0.021939971,0.059154874,0.007192875,0.02164828,0.05613236,-0.040982119,0.027815779,0.054037614,0.039277169,0.026529711,0.051104968,-0.103796127,-0.008437018,0.045770045,0.102652122,-0.011124709,0.087084647,-0.026134189,0.037012256,0.089740956,0.024490808,0.037517009,0.099630555,-0.073319967,0.018899895,0.094197047,0.074181607,0.017833669,0.109797659,-0.014909705,0.022938512,0.109812122,0.016021907,0.02301111,0.164487552,-0.040878843,0.013545541,0.160559084,0.046084952,0.012927659,0.175397893,-0.010879998,0.02719482,0.172278259,0.012552635,0.025062598,-0.189464391,-0.024641711,0.011816859,-0.190236474,0.02852747,0.012950829,-0.077463958,-0.049981579,-0.046494145,0.036204869,-0.117822091,0.002710751,0.054307287,-0.117799442,0.00278283,0.13540723,-0.093015278,-0.011692463,0.161786202,-0.08640606,-0.032436201,-0.198277983,-0.017732985,0.037643502,-0.19593422,0.023648411,0.039299918,-0.0791573,0.044971624,-0.052520465,0.031971748,0.117369508,0.001050922,0.049612931,0.117075678,0.000872962,0.130703784,0.09571693,-0.013886747,0.156714925,0.090614365,-0.035266508,0.173207244,0.002134749,0.018299646,0.102266457,0.000386666,0.011453452,0.031398238,-0.000484907,0.006042404,-0.010954834,-0.001169339,-0.004456592,-0.071050026,-0.004186067,-0.062552156
